,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
234,7341,96.67911614149578,0.10152628534707792,144.72881157279474,66.56938185068086,366.5096679918781,366.5096679918781,0,0.0,0
235,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
236,3,1.9544100476116797,61.84505587655787,3.677088528342677,0.8374020402130087,1.2071067811865475,1.2071067811865475,0,0.0,0
237,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
238,2451,55.86331644420947,28.23103018783256,70.20378767741812,48.53479418707135,218.52186130069785,218.52186130069785,0,0.0,0
239,9570,110.38524558615389,85.05006314722328,141.41063737095655,93.31473645367615,437.29751057680824,437.29751057680824,0,0.0,0
240,4064,71.93361877316963,-2.5402103059252488,101.39314006964827,57.685549932476505,296.14927829866735,296.14927829866735,0,0.0,0
241,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
242,4752,77.78453777314289,85.70142450753092,91.71389579114083,67.57911237988588,291.33809511662423,291.33809511662423,0,0.0,0
243,8846,106.12764490332974,-85.46975577755471,125.09765477858046,92.39135824962646,392.8772003600252,392.8772003600252,0,0.0,0
244,9555,110.29870284796861,-39.98151361049963,141.41922914425624,88.11354968600216,400.17366491630685,400.17366491630685,0,0.0,0
245,10132,113.58020543764071,-1.5260779859135372,133.31001323210165,99.55143255837015,413.88939366884495,413.88939366884495,0,0.0,0
246,4626,76.74637537985011,21.011541301584703,81.82002289047112,73.80110514417336,277.1370849898476,277.1370849898476,0,0.0,0
247,5623,84.61339113902609,66.02673914723196,134.62058311979234,58.6420891923528,357.73506473629425,357.73506473629425,0,0.0,0
248,8532,104.22705884596576,-42.77807273725023,118.96908489460081,96.66995440353038,394.3086578651014,394.3086578651014,0,0.0,0
249,10992,118.30236293383538,-0.580579745049388,194.28746152561976,73.81223966511715,488.7878425849301,488.7878425849301,0,0.0,0
250,7601,98.37628667281548,70.00402478697823,120.11245035842026,84.68163645554922,374.13203435596427,374.13203435596427,0,0.0,0
251,6039,87.68747693174691,-29.885635144489335,100.82346338218346,76.99709756524837,317.80003589374985,317.80003589374985,0,0.0,0
252,9739,111.35564613514552,48.65714461123334,161.93167493714128,78.72381781448469,433.8599564173221,433.8599564173221,0,0.0,0
253,1177,38.71179334716084,32.77521144035356,64.50607665811715,27.186795126237666,176.78174593052023,176.78174593052023,0,0.0,0
254,2652,58.10878825649053,29.98420805268613,72.42046498810421,51.329737152433815,249.3380951166243,249.3380951166243,0,0.0,0
255,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
256,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
257,11544,121.23645204484795,86.0767214533077,158.67255740383573,100.17853332804508,484.8183258569795,484.8183258569795,0,0.0,0
258,3898,70.44918555510536,-40.36836413868519,98.99952273404686,51.27719210353268,260.0904037956216,260.0904037956216,0,0.0,0
259,10550,115.89942707777277,-43.780618048463246,149.02466607608298,92.27099271074697,455.25588001646554,455.25588001646554,0,0.0,0
260,10485,115.54183929013845,-86.18738047347688,140.35576489017683,97.84239752936078,436.04877323527904,436.04877323527904,0,0.0,0
261,24,5.527906391541368,26.836102588218054,17.610165933649196,2.1842492253015173,22.65685424949238,22.65685424949238,0,0.0,0
262,5559,84.13048573010124,19.25266825044436,87.45466365204841,82.92508702090376,298.5279579551077,298.5279579551077,0,0.0,0
263,6237,89.11338306064476,66.0086393077521,143.75049177651616,60.96202967555517,394.86500705120545,394.86500705120545,0,0.0,0
264,8032,101.12695003466102,-28.634580782792767,103.69543322226659,102.46093874419199,362.62846301849606,362.62846301849606,0,0.0,0
265,8397,103.39918982826298,34.43203859736042,125.77748913445437,86.87390764865027,376.41630560342617,376.41630560342617,0,0.0,0
266,4654,76.97828811552935,25.854947219133912,114.4058315653767,53.801915887576776,310.35028842544403,310.35028842544403,0,0.0,0
267,1288,40.49608047229867,60.733638944310655,67.24484777482853,28.76897349771973,191.13098833543773,191.13098833543773,0,0.0,0
268,12404,125.67125094028053,54.963569739761816,152.00208757313231,106.00220407688914,457.00209204105306,457.00209204105306,0,0.0,0
269,7,2.985410660720923,75.32115016073907,5.133805351608395,1.5423153015346878,6.207106781186548,6.207106781186548,0,0.0,0
270,9304,108.84034511253607,-78.10592051069837,224.44711535658604,58.85764470627064,509.30360723121805,509.30360723121805,0,0.0,0
271,6077,87.96292806265367,43.44906644969669,117.22652745668276,69.58507454213913,336.5929291125633,336.5929291125633,0,0.0,0
272,10,3.5682482323055424,33.4439634291524,10.031425114864987,1.7917896541882277,8.621320343559642,8.621320343559642,0,0.0,0
273,5341,82.46437053922442,-35.20779286159011,103.01540864103438,77.09403283253751,347.90663761154804,347.90663761154804,0,0.0,0
274,7091,95.01863823333315,-87.51719508622958,148.4400413133312,71.75129491555957,411.20310216782974,411.20310216782974,0,0.0,0
275,3,1.9544100476116797,-45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095,3.414213562373095,0,0.0,0
276,3007,61.87593482945235,-68.30837619401075,67.44925099293303,60.19109591209259,225.47413408594537,225.47413408594537,0,0.0,0
277,1617,45.37431370100002,2.9472989622861023,105.83489635729912,22.084351778540107,245.25483399593904,245.25483399593904,0,0.0,0
278,1576,44.79537389622523,31.775586279900544,73.49437350458625,31.546524448582392,205.0304832720494,205.0304832720494,0,0.0,0
279,5305,82.18598289745057,-20.7577318226072,98.14649792675131,73.49653258439959,319.30360723121805,319.30360723121805,0,0.0,0
280,4371,74.60113973685252,-42.280316592211136,104.38068545851257,54.85517936012835,310.1076477383248,310.1076477383248,0,0.0,0
281,4,2.256758334191025,45.00001609038752,2.0,2.0,4.0,4.0,0,0.0,0
282,4390,74.76310320865075,67.75848742787662,109.02581915388451,52.96878340684495,301.03657992645924,301.03657992645924,0,0.0,0
283,2,1.5957691216057308,-45.00001609038752,2.8284271247461903,0.0,0.0,0.0,0,0.0,0
284,5391,82.84946822802945,63.8957530084982,98.56364699287393,70.3623173608262,303.4213562373095,303.4213562373095,0,0.0,0
285,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
286,3,1.9544100476116797,61.84505587655787,3.677088528342677,0.8374020402130087,1.2071067811865475,1.2071067811865475,0,0.0,0
287,2,1.5957691216057308,90.00003218077504,2.0,0.0,0.0,0.0,0,0.0,0
288,5369,82.68024622413196,15.287781540037631,156.1585322238982,45.68654593859669,360.45079348883235,360.45079348883235,0,0.0,0
289,7214,95.83918862198001,23.879028051680237,125.98625733836987,75.50417386264702,349.22034611053283,349.22034611053283,0,0.0,0
290,9777,111.57268047723728,-30.285472640548505,142.53836942170653,90.43670118198796,423.26197667087547,423.26197667087547,0,0.0,0
291,15407,140.05999309486864,-23.452368079386318,168.88210632858343,135.74056553833574,548.9604614807104,548.9604614807104,0,0.0,0
292,4858,78.64729943439521,75.73146406063859,83.2814857417854,76.27140861123931,279.5218613006978,279.5218613006978,0,0.0,0
293,5461,83.38561718785034,26.782867653744344,122.16103766525947,59.17022124197553,347.86500705120545,347.86500705120545,0,0.0,0
294,1571,44.724258795187886,61.336250840773516,74.07109965296334,31.304283176238396,215.92388155425118,215.92388155425118,0,0.0,0
295,11035,118.53353270763729,-78.7537584076697,251.40432870591238,62.45214019356032,583.9188309203678,583.9188309203678,0,0.0,0
296,10582,116.07506563593877,4.692164116159579,181.05873652500816,75.99096613625385,458.83556979968256,458.83556979968256,0,0.0,0
297,4726,77.57145150387724,-36.42178505785767,121.16770953169254,56.72652242575659,348.5218613006979,348.5218613006979,0,0.0,0
298,3868,70.17756449917317,-69.63761117848512,84.80770404926662,60.07054310716527,256.350288425444,256.350288425444,0,0.0,0
299,6495,90.93784054536859,-41.48169791249295,114.65153525329796,84.3192041143596,378.2914139223983,378.2914139223983,0,0.0,0
300,9854,112.01117120100251,-16.788104371200053,141.4100241688664,93.782066858704,418.35028842544403,418.35028842544403,0,0.0,0
301,6055,87.80356167816548,-23.417989581787538,103.88300664836528,79.38779186861696,356.3269478283311,356.3269478283311,0,0.0,0
302,9375,109.25484305920791,-2.3535252501645,137.83309536093216,90.62403130676243,413.5462479183374,413.5462479183374,0,0.0,0
303,5242,81.69652191802123,69.68791088393746,122.02906197535083,56.807427737019864,324.5929291125633,324.5929291125633,0,0.0,0
304,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
305,6749,92.69894113428488,-48.407535698554625,138.36244205627293,67.83774840395063,385.5929291125633,385.5929291125633,0,0.0,0
306,2366,54.886107193381775,60.30607959820668,73.43276340199074,46.74852263599282,229.63961030678928,229.63961030678928,0,0.0,0
307,6141,88.42490624376502,65.46606710308025,107.2044457162675,73.82616525481075,339.6579002700189,339.6579002700189,0,0.0,0
308,4,2.256758334191025,72.39122940040403,4.680205767201096,1.046744465787899,2.2071067811865475,2.2071067811865475,0,0.0,0
309,5041,80.11492086378139,79.15548773903487,105.15040290957668,62.74829736917355,296.651803615609,296.651803615609,0,0.0,0
310,10,3.5682482323055424,37.53430483184887,6.218285588473019,1.9730495027213006,10.242640687119284,10.242640687119284,0,0.0,0
311,6258,89.26327952160759,-7.266821686076938,130.23149355143573,63.860207960114884,338.9360748630709,338.9360748630709,0,0.0,0
312,4323,74.19039393270606,-3.8980394884374503,84.7464376896505,66.10354787447532,262.5096679918781,262.5096679918781,0,0.0,0
313,10498,115.61344532808344,52.91067602939524,176.4056695894789,79.54203581715883,475.30360723121805,475.30360723121805,0,0.0,0
314,7549,98.03920299148572,71.69714459542618,112.28070703619694,87.95798343984971,352.19090885900994,352.19090885900994,0,0.0,0
315,5013,79.89211373945098,-3.3870436607252685,110.61460260859172,61.95352427809277,336.6579002700189,336.6579002700189,0,0.0,0
316,6237,89.11338306064476,-57.49871327814755,97.1569767402504,88.59515953862318,356.2264427649427,356.2264427649427,0,0.0,0
317,7065,94.84427965646597,4.79962799414747,143.06835078981277,64.87979708433312,364.40916292848976,364.40916292848976,0,0.0,0
318,2999,61.79357081979284,22.224140683731843,67.36840711750007,60.0128680661042,219.095454429505,219.095454429505,0,0.0,0
319,11727,122.19361743196431,3.5169548327090925,188.20706234049322,81.0819596969128,502.7645019878171,502.7645019878171,0,0.0,0
320,5725,85.37737635702332,82.5348961207047,93.73355050717382,80.06342101417535,307.86500705120545,307.86500705120545,0,0.0,0
321,9317,108.91635707412138,7.769720787103274,129.1582073607956,94.23297349345012,401.4629867976521,401.4629867976521,0,0.0,0
322,7213,95.83254580869031,-56.374986231669574,136.23299107075871,74.97463481134712,404.88939366884495,404.88939366884495,0,0.0,0
323,4784,78.04599914161531,-62.603813703771415,98.88405521404732,69.2238079839369,321.63455967290594,321.63455967290594,0,0.0,0
324,5699,85.18328571642263,-40.25398226065778,133.72657739734476,61.727360371586464,376.32085117392114,376.32085117392114,0,0.0,0
325,3,1.9544100476116797,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095,3.414213562373095,0,0.0,0
326,8907,106.4929322770112,-47.425082740494254,126.57484996313812,101.96566214289686,427.5756851698602,427.5756851698602,0,0.0,0
327,4436,75.15377981475837,-73.03422855603863,92.66130196774668,63.138790293879836,286.37972567696687,286.37972567696687,0,0.0,0
328,7940,100.54611869782539,53.65484454527148,128.74642436826517,84.73164196433721,378.6345596729059,378.6345596729059,0,0.0,0
329,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
330,11588,121.46727890420146,-21.25916113338292,149.60192278887735,104.11190991436462,461.27922061357856,461.27922061357856,0,0.0,0
331,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
332,10623,116.2997148909731,-3.0841328287127876,144.17379299554725,98.58162820778942,461.43354954612926,461.43354954612926,0,0.0,0
333,2,1.5957691216057308,0.0,2.0,0.0,0.0,0.0,0,0.0,0
334,10,3.5682482323055424,13.502050179227428,6.471181348709523,2.1269254693369013,9.207106781186548,9.207106781186548,0,0.0,0
335,2,1.5957691216057308,0.0,2.0,0.0,0.0,0.0,0,0.0,0
336,8096,101.52904684953896,-51.043057485781425,153.07494645393191,73.67503696301203,414.04877323527904,414.04877323527904,0,0.0,0
337,9546,110.24674459611886,42.38446110537565,154.91882005712324,81.93186181377911,444.83556979968256,444.83556979968256,0,0.0,0
338,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
339,2335,54.525354991568875,0.566377630584447,78.72500704753793,42.14380529431252,224.63961030678928,224.63961030678928,0,0.0,0
340,7358,96.79099426166324,-22.12486931972969,108.9241231693481,88.11925853544285,342.77669529663683,342.77669529663683,0,0.0,0
341,7949,100.6030871350368,3.8850480958413915,148.41525610120655,70.45139388422615,400.40916292848976,400.40916292848976,0,0.0,0
342,6038,87.68021653207131,-5.068413408222448,118.83899810520053,69.4077904639541,355.3624817342638,355.3624817342638,0,0.0,0
343,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
344,2,1.5957691216057308,90.00003218077504,2.0,0.0,0.0,0.0,0,0.0,0
345,1733,46.97365358396169,10.5229508466235,51.25856951040676,46.562478063602136,171.40916292848976,171.40916292848976,0,0.0,0
346,9639,110.78247140997638,51.309901252964465,141.60143644337307,88.64394246089101,404.8599564173221,404.8599564173221,0,0.0,0
347,8453,103.7434039910313,0.6722269213470249,125.22884714138158,88.35120406310719,388.19090885900994,388.19090885900994,0,0.0,0
348,10695,116.69317431170757,9.502414817751923,136.7501158897636,102.68772951048322,445.2203461105329,445.2203461105329,0,0.0,0
349,10670,116.5567069812981,-86.66456520918598,184.91672352563742,75.07321550650082,466.2203461105329,466.2203461105329,0,0.0,0
350,12960,128.45693636299953,-68.48115169785656,139.04668024197102,123.44204145930978,458.0904037956216,458.0904037956216,0,0.0,0
351,8430,103.60216871338854,-59.5568843091861,147.73129026490926,80.72902117911262,452.9188309203678,452.9188309203678,0,0.0,0
352,5630,84.66604181641519,-65.8458205945745,108.63731219705673,73.95966885002943,360.2497833620557,360.2497833620557,0,0.0,0
353,14261,134.75039572286295,-62.867218048088375,173.8725628786674,107.29401431968557,502.82546853191593,502.82546853191593,0,0.0,0
354,6412,90.35492217273979,-7.514087159092927,95.58167770501903,86.5197061938142,323.66399692442883,323.66399692442883,0,0.0,0
355,10537,115.82799783676833,-54.86771471964631,139.79586191201602,109.21379278599262,462.17366491630685,462.17366491630685,0,0.0,0
356,7596,98.34392498679466,69.29465739070004,113.15989572847633,87.75171649827897,351.84776310850236,351.84776310850236,0,0.0,0
357,3043,62.24522419133134,19.89494076747835,66.37424597616419,62.0128185026269,223.43860018001263,223.43860018001263,0,0.0,0
358,6451,90.62929053615358,0.8861671294844868,140.76355935898323,60.46122678533976,357.09545442950497,357.09545442950497,0,0.0,0
359,5304,82.17823644539534,-10.623976148516263,103.64303472023227,66.8510271557971,297.48023074035524,297.48023074035524,0,0.0,0
360,8640,104.88464933683959,8.294725689191056,134.7603496613509,85.52106807300547,407.4274528917194,407.4274528917194,0,0.0,0
361,10368,114.89537675561262,1.2445943565466195,180.00354841851143,74.91952799471844,457.2914139223983,457.2914139223983,0,0.0,0
362,5387,82.81872630926125,12.282585299242603,127.1185452831491,56.709499000383616,326.651803615609,326.651803615609,0,0.0,0
363,8247,102.47149128138463,-26.516711023340964,115.68303377742991,93.09221122847242,391.5929291125633,391.5929291125633,0,0.0,0
364,9190,108.17149077329084,34.226796720846295,137.85646988098367,87.66334519440424,409.14927829866735,409.14927829866735,0,0.0,0
365,5172,81.1492139541121,64.34543102454842,100.3487291105437,66.37736068041303,291.27922061357856,291.27922061357856,0,0.0,0
366,5360,82.61091913167697,79.58345714377664,158.1223740740213,44.97923203818447,359.1370849898476,359.1370849898476,0,0.0,0
367,3,1.9544100476116797,-61.84505587655787,3.677088528342677,0.8374020402130087,1.2071067811865475,1.2071067811865475,0,0.0,0
368,4103,72.277948587715,25.07017830701146,108.02294340543018,52.33689178652,295.56349186104046,295.56349186104046,0,0.0,0
369,5173,81.15705862656061,-10.487751026273742,154.58162857011015,44.65954129406685,351.2375900532359,351.2375900532359,0,0.0,0
370,7114,95.17261224347027,-23.602153049863514,122.59004893241477,80.14326753440984,358.91883092036784,358.91883092036784,0,0.0,0
371,9972,112.67983288991444,-2.1373206227629606,132.19640549441863,98.84335943640467,414.3746750430836,414.3746750430836,0,0.0,0
372,11657,121.82837671485979,9.228877976029738,163.9413923107201,94.26359788437797,459.445742854949,459.445742854949,0,0.0,0
373,14894,137.70849566851535,-74.79059805172105,151.81437940278065,129.79300198444415,515.4629867976521,515.4629867976521,0,0.0,0
374,3476,66.52654100056176,2.741391416629514,104.43780608758522,45.946871988522254,291.0538238691624,291.0538238691624,0,0.0,0
375,8030,101.11435874406442,85.90438875243902,105.90377909127001,100.31383092018605,356.9360748630709,356.9360748630709,0,0.0,0
376,7523,97.87022578416088,-13.89815504310883,101.07597382765722,96.13796495736777,355.73506473629425,355.73506473629425,0,0.0,0
377,7293,96.36252383449461,-85.26832067252006,148.88205645336612,64.26562977501848,371.33809511662423,371.33809511662423,0,0.0,0
378,4676,77.16001627255933,-20.82248090796256,128.07876221895134,47.598935807878135,321.5512985522207,321.5512985522207,0,0.0,0
379,7800,99.65574970333759,-20.685986514166064,120.36512105640924,86.64036748260246,369.00209204105306,369.00209204105306,0,0.0,0
380,14142,134.18700995865686,83.38156643325644,198.58768847404104,94.34050277098568,542.7594513539339,542.7594513539339,0,0.0,0
381,7548,98.03270925390673,0.1356709489001124,147.46741680397224,67.37897472018538,381.373629022557,381.373629022557,0,0.0,0
382,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
383,2,1.5957691216057308,90.00003218077504,2.0,0.0,0.0,0.0,0,0.0,0
384,10143,113.64184397592621,8.528191762144141,141.79945651626315,95.41488580607393,439.01933598375615,439.01933598375615,0,0.0,0
385,10879,117.6927058367418,-38.377734978405954,178.42882575763338,81.58219283636934,471.58787847867995,471.58787847867995,0,0.0,0
386,12066,123.94719983434265,0.6375535938231849,188.82832865229193,83.06418227965801,492.4274528917193,492.4274528917193,0,0.0,0
387,6464,90.7205622621911,11.841461008275964,133.43268680791329,64.64818138933953,348.208152801713,348.208152801713,0,0.0,0
388,10625,116.31066229203195,37.35215796218587,148.36723751159752,94.17208771682718,459.770598642227,459.770598642227,0,0.0,0
389,6036,87.6656939288194,65.95496214038683,110.99465031595997,70.05733248092125,323.97160876900364,323.97160876900364,0,0.0,0
390,4090,72.1633545365431,-83.07565918374756,83.05835474774997,64.13842726705951,259.40916292848976,259.40916292848976,0,0.0,0
391,5771,85.71969092726958,-11.758987043529867,162.31457496672084,47.66087365226089,378.8944443027283,378.8944443027283,0,0.0,0
392,2446,55.8063072279667,-68.88083909239133,69.61086416065673,49.382493988881706,210.93607486307093,210.93607486307093,0,0.0,0
393,8005,100.95683511087785,-25.80569825062789,130.3122027556948,84.66129053737536,403.18481220460006,403.18481220460006,0,0.0,0
394,4941,79.31630721696793,23.82024095122678,98.47403052025308,68.39117931739146,313.6467529817257,313.6467529817257,0,0.0,0
395,6034,87.65116891937022,-47.25182512732282,101.8084731766288,81.34290973870641,326.73506473629425,326.73506473629425,0,0.0,0
396,13359,130.4193508575972,8.762497948963428,172.21638598485765,102.82556899150555,508.2325394193526,508.2325394193526,0,0.0,0
397,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
398,4502,75.7107946755131,19.76698746453988,82.93454941169301,77.14692514682073,293.03657992645924,293.03657992645924,0,0.0,0
399,5056,80.2340273087484,-58.199839800882266,92.00872591711111,70.61866351011143,290.69343417595167,290.69343417595167,0,0.0,0
400,5278,81.97657175749782,-33.41329191816286,123.05804512449627,56.84916068769398,321.7888886054567,321.7888886054567,0,0.0,0
401,7767,99.44471601828832,-27.109856021566927,136.4151232076056,75.48200014155954,379.88939366884495,379.88939366884495,0,0.0,0
402,7998,100.9126844296188,1.0673622159615996,159.15517242043575,72.27896010526743,419.88939366884495,419.88939366884495,0,0.0,0
403,2,1.5957691216057308,0.0,2.0,0.0,0.0,0.0,0,0.0,0
404,195,15.756957549709801,-5.798515776080862,33.474825473776214,9.322749934318205,77.55634918610404,77.55634918610404,0,0.0,0
405,2,1.5957691216057308,45.00001609038752,2.8284271247461903,0.0,0.0,0.0,0,0.0,0
406,9446,109.66777438960064,87.7800615043841,140.60686457086746,89.42402656621428,419.88939366884495,419.88939366884495,0,0.0,0
407,9499,109.97500823114,-77.1185768514016,148.7425007583988,86.78641934361792,425.47518010647184,425.47518010647184,0,0.0,0
408,5586,84.33454865528492,-23.12641735195898,137.05176188076226,53.06063083626226,341.0782104868019,341.0782104868019,0,0.0,0
409,4,2.256758334191025,90.00003218077504,4.47213595499958,0.0,2.0,2.0,0,0.0,0
410,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
411,9957,112.5950538297665,-40.821405055788354,142.30346362757342,91.03077306237388,404.0731598529186,404.0731598529186,0,0.0,0
412,7631,98.57023367058652,33.753909801243054,102.88527802831638,98.20326611130643,348.79393923934,348.79393923934,0,0.0,0
413,146,13.63425735166143,-43.78996533773033,17.999101301155303,13.518711660546481,57.59188309203678,57.59188309203678,0,0.0,0
414,3934,70.77375480351547,50.71846575238912,99.52256279663983,51.77312270876628,262.611219075793,262.611219075793,0,0.0,0
415,4,2.256758334191025,-31.71748575249332,3.23606797749979,1.2360679774997898,4.414213562373095,4.414213562373095,0,0.0,0
416,2225,53.225538860924054,68.32420576740283,57.087149429723766,54.30404725012421,217.43250352560275,217.43250352560275,0,0.0,0
417,13501,131.11066735193376,40.5372359625884,146.07748533457314,121.08255212077334,464.6173157302028,464.6173157302028,0,0.0,0
418,3,1.9544100476116797,0.0,3.265986323710904,0.0,1.0,1.0,0,0.0,0
419,4839,78.49335103671808,-86.1325262706347,93.3159446636251,67.48612924796406,286.8944443027283,286.8944443027283,0,0.0,0
420,5715,85.30277837304864,-66.9523999970069,103.66253076752082,75.13436922774332,316.492424049175,316.492424049175,0,0.0,0
421,8626,104.79963889673243,-12.175946491859076,196.38581110074702,60.77488190849024,458.3330444827409,458.3330444827409,0,0.0,0
422,6,2.763953195770684,-13.164151259612535,7.011524071160396,1.0299283575863678,4.414213562373095,4.414213562373095,0,0.0,0
423,3555,67.27827718910096,43.99372884980719,96.79728572350494,48.11893137411215,259.3624817342638,259.3624817342638,0,0.0,0
424,6974,94.2314840431956,-53.73510114379041,109.52015974696835,87.58557427428863,366.1787155501902,366.1787155501902,0,0.0,0
425,5870,86.45181390575564,25.242915974700807,104.01407427160338,76.82200937440177,335.51681066681454,335.51681066681454,0,0.0,0
426,2839,60.12260030556835,76.93124545654067,64.5812553058201,59.716920948977396,217.78174593052023,217.78174593052023,0,0.0,0
427,7312,96.48796583566009,-18.584811076545282,109.0753402259755,87.13228782410732,340.23253941935263,340.23253941935263,0,0.0,0
428,5190,81.29030223326454,30.869315024997274,87.29460930807726,84.19460923837002,330.0660171779821,330.0660171779821,0,0.0,0
429,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
430,5978,87.24348685390103,-63.02838661028392,103.23795283885241,74.38273810034832,306.7766952966369,306.7766952966369,0,0.0,0
431,21945,167.15633942274863,-11.116352252299412,210.08309078143918,137.31711651970508,621.3452377915607,621.3452377915607,0,0.0,0
432,2811,59.82538224073911,82.20142580261839,81.89149465381503,47.41505633127668,235.39696961966996,235.39696961966996,0,0.0,0
433,5279,81.98433726424166,25.975982484517065,98.63704280629877,72.54220457609546,317.0315292925759,317.0315292925759,0,0.0,0
434,6110,88.20143773392724,-35.26434036770316,130.98575762791617,61.87793561650482,368.8772003600252,368.8772003600252,0,0.0,0
435,9307,108.85789104539073,44.25021337613939,139.01755394082662,87.25996759954567,404.81832585697947,404.81832585697947,0,0.0,0
436,10869,117.63860170763033,-76.59641523183326,161.8177723022473,91.28859122207614,484.87720036002526,484.87720036002526,0,0.0,0
437,6844,93.34908378858066,-46.91812107794984,125.07941014877646,74.07748315368957,361.1614716074871,361.1614716074871,0,0.0,0
438,8282,102.68870390406444,-4.3512614011297215,105.62480102982664,103.66299240784797,360.2497833620557,360.2497833620557,0,0.0,0
439,5443,83.24808010995503,72.96650812158471,101.33286200858763,72.95445662701722,317.9310242291876,317.9310242291876,0,0.0,0
440,10313,114.59022394974946,36.95091311778657,141.6082126824876,98.62334655025926,442.5168106668145,442.5168106668145,0,0.0,0
441,7327,96.58688391430039,-38.00415062232712,132.33733769520805,74.84829913084378,367.6883835420683,367.6883835420683,0,0.0,0
442,4160,72.77826946347568,81.61282569316197,107.52908141656906,57.653129416161086,306.770598642227,306.770598642227,0,0.0,0
443,8772,105.6828145273244,72.84924065385324,110.65920332397961,105.09709741190518,374.8355697996826,374.8355697996826,0,0.0,0
444,8711,105.31471727250661,-43.13340488621028,132.29927007396304,86.32087314974088,381.4629867976521,381.4629867976521,0,0.0,0
445,3177,63.60095937659755,-76.24759243669492,68.47008642969656,62.66489200333805,226.2670273047588,226.2670273047588,0,0.0,0
446,8500,104.03141895720198,41.56762607690219,142.21095961853467,79.17548610594395,402.43354954612926,402.43354954612926,0,0.0,0
447,9768,111.52131577852312,-13.779338863542879,208.68991838063675,65.4359781216534,520.5046173579947,520.5046173579947,0,0.0,0
448,6600,91.66995688475082,-70.58035876223359,112.91828170812558,79.44948917108456,352.0071426749364,352.0071426749364,0,0.0,0
449,2580,57.31455334744152,-7.517905014657622,70.65544346547739,52.0669438139406,220.37972567696687,220.37972567696687,0,0.0,0
450,9249,108.51816690884306,6.772606746866094,136.83111311726248,90.32899475633705,418.53405460951757,418.53405460951757,0,0.0,0
451,8317,102.90545803582212,-22.615578523250196,115.45690637844832,93.7917366480166,388.0132393293463,388.0132393293463,0,0.0,0
452,3277,64.59416373092176,81.32703199482604,71.93008789746672,62.371040803869334,239.61017305526642,239.61017305526642,0,0.0,0
453,4191,73.04893518720904,46.98377521395497,103.40636305878967,52.90539039809658,279.84776310850236,279.84776310850236,0,0.0,0
454,3,1.9544100476116797,45.00001609038752,4.618802153517006,0.0,1.4142135623730951,1.4142135623730951,0,0.0,0
455,4630,76.77954865798446,-85.47326346541168,125.67296809033957,51.07135092001633,316.1076477383248,316.1076477383248,0,0.0,0
456,6173,88.65499258163727,28.464642896980482,105.84406970823044,79.47878180496176,357.0254326381661,357.0254326381661,0,0.0,0
457,25255,179.32000641949168,-13.037714492590279,220.46066061461605,150.7868855116982,674.8599564173221,674.8599564173221,0,0.0,0
458,2,1.5957691216057308,45.00001609038752,2.8284271247461903,0.0,0.0,0.0,0,0.0,0
459,6122,88.28800877168239,12.477677142648636,129.78153901056288,62.942931863971125,335.86500705120545,335.86500705120545,0,0.0,0
460,7056,94.78385003602305,-0.14731297119385492,143.33244186112464,64.6443463783886,361.58073580374355,361.58073580374355,0,0.0,0
461,1,1.1283791670955126,45.00001609038752,0.0,0.0,0.0,0.0,0,0.0,0
462,3749,69.08961610265413,-0.6969571733531157,98.3781890927856,54.533988283268094,289.1787155501902,289.1787155501902,0,0.0,0
463,10759,117.04180561579531,47.079909488828704,148.86602128250425,94.22484673301656,436.13203435596427,436.13203435596427,0,0.0,0
464,6248,89.19193167268718,83.22274862898156,131.93997805369517,63.569089901075884,342.45079348883235,342.45079348883235,0,0.0,0
465,11029,118.5013035324258,-1.247537332286499,187.02719888460388,77.06202102979726,463.17871555019025,463.17871555019025,0,0.0,0
466,8016,101.02617576943643,-50.710714637872655,137.44399697964613,78.7351209478152,389.6883835420683,389.6883835420683,0,0.0,0
